CryoSleep,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Spend,No_spend,Num,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Deck_A,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Side_P,Side_S
True,31.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,5.370638,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
False,19.0,False,0.0,0.0,7.753623546559746,0.0,0.6931471805599453,7.754052639035757,0,5.1298985,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
True,13.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,5.1357985,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
True,31.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,3.8066626,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
True,22.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,3.8066626,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
False,52.0,False,0.0,5.420534999272286,0.0,7.393263094763838,3.912023005428146,7.549082710812286,0,3.8066626,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
False,22.0,False,6.320768294250582,2.833213344056216,5.204006687076795,0.0,3.2188758248682006,6.655440350367647,0,5.4424176,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
True,34.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,5.1416636,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
True,23.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,5.3752785,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
True,14.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,3.7376697,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
True,30.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,3.7376697,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
True,75.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,3.8066626,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
False,28.0,False,7.22402480828583,7.277938572945661,0.0,0.0,8.72453251118548,9.101640955052842,0,3.8286414,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
False,61.0,False,3.295836866004329,8.19063168090354,0.0,0.0,4.9344739331306915,8.235095497258357,0,6.4153895,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
False,25.0,False,0.0,6.946975992135418,2.5649493574615367,8.430545384690566,7.677400430514807,8.961109485898655,0,3.8286414,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
False,21.0,False,6.021023349349527,8.89740886527095,2.70805020110221,3.1354942159291497,5.375278407684165,8.984066927653044,0,3.8286414,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
False,26.0,False,0.0,7.338238150065589,0.0,4.727387818712341,6.625392368007956,7.784473235736469,0,4.4188404,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
False,28.0,True,0.0,4.700480365792417,0.0,7.323170717943469,6.849066282633458,7.850103545175582,0,2.6390574,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
False,41.0,False,0.0,8.783242963740905,0.0,2.6390573296152584,0.0,8.78523362361273,0,4.204693,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
True,25.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,5.1532917,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
False,28.0,False,0.0,5.153291594497779,6.29156913955832,4.5217885770490405,0.0,6.688354713946762,0,5.379897,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
False,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,5.4467373,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
False,19.0,False,6.654152520183219,0.0,7.530479995245536,0.0,0.0,7.878155336503324,0,5.4467373,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
False,22.0,False,6.939253946041508,0.0,2.833213344056216,0.6931471805599453,0.0,6.955592608396297,0,4.2195077,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
False,2.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,5.4467373,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
False,35.0,False,0.0,0.0,6.664409020350408,2.3978952727983707,1.9459101490553132,6.684611727667927,0,5.198497,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
False,42.0,False,6.93828448401696,0.0,3.8918202981106265,6.139884552226255,0.0,7.340835554123275,0,5.3936276,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
True,46.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,4.2341065,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
True,26.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,4.2341065,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
True,19.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,5.2040067,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
False,11.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,5.2040067,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
True,11.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,5.2040067,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
False,17.0,False,3.295836866004329,0.0,6.9985096422506015,0.0,0.0,7.02197642307216,0,5.4595857,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
False,23.0,False,5.3981627015177525,0.0,6.709304340258298,3.871201010907891,0.0,6.99117688712121,0,5.398163,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
False,37.0,False,0.0,0.0,5.420534999272286,0.6931471805599453,7.682943169878292,7.781973234434385,0,4.4426513,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
True,18.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,5.4071717,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
False,48.0,False,6.269096283706261,1.0986122886681098,7.344719054149673,3.6635616461296463,0.0,7.656810091480378,0,4.454347,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
False,18.0,False,2.9444389791664403,0.0,0.6931471805599453,6.1092475827643655,5.730099782973574,6.654152520183219,0,5.42495,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
True,18.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,3.8286414,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
False,32.0,True,1.3862943611198906,7.71244383427499,6.833031732786201,4.962844630259907,7.367077059881012,8.494947582468917,0,3.8286414,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
True,26.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,3.8286414,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
True,26.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,3.8501475,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
False,55.0,False,0.0,5.056245805348308,0.0,0.0,5.8916442118257715,6.249975242259483,0,3.8501475,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
False,19.0,False,6.520621127558696,0.0,0.0,3.6635616461296463,0.0,6.57507584059962,0,5.1817837,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
False,65.0,False,7.444833273892193,0.0,5.393627546352362,2.5649493574615367,0.0,7.571473648851271,0,3.6888795,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
False,28.0,False,7.489970898834801,0.0,6.393590753950631,0.0,4.795790545596741,7.826842098158293,0,5.484797,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
False,24.0,False,6.647688373563329,4.02535169073515,5.786897381366708,0.0,0.0,7.048386408721883,0,5.484797,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
True,52.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,3.871201,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
False,67.0,False,0.0,8.318742252692399,5.135798437050262,5.402677381872279,8.668368019213355,9.240384493324559,0,3.713572,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
False,34.0,False,0.0,8.170185652879642,0.0,6.630683385642372,3.5553480614894135,8.37216741936598,0,3.713572,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
False,23.0,False,7.286191714702382,0.0,6.411818267709897,0.0,2.70805020110221,7.641084249174914,0,4.317488,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
False,26.0,False,0.0,0.0,6.903747257584598,1.0986122886681098,0.0,6.905753276311464,0,4.3307333,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
False,28.0,False,0.0,0.0,5.564520407322694,7.047517221357296,0.0,7.251344983372214,0,5.4467373,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
False,9.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,5.2257466,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
False,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,5.2257466,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
True,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,5.2257466,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
False,58.0,False,0.0,1.791759469228055,0.0,0.0,1.0986122886681098,2.0794415416798357,0,4.465908,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
False,59.0,False,0.0,3.2188758248682006,0.0,7.509335266016592,7.463363045520021,8.186185994226083,0,3.871201,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
False,54.0,False,3.8918202981106265,7.8826922062890254,0.0,6.052089168924417,6.939253946041508,8.331827004436057,0,3.871201,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
False,8.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,3.7376697,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
True,28.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,3.7376697,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
False,19.0,False,0.0,6.212606095751519,0.0,2.3978952727983707,7.9665866976384025,8.128880142125638,0,3.9702919,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
True,23.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,3.9702919,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
True,47.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,5.4553213,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
False,17.0,False,0.0,6.369900982828227,7.98514393119862,0.0,0.0,8.166216268592143,0,3.7612002,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
True,33.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,5.4595857,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
True,43.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,5.4595857,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
True,28.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,4.4886365,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
False,32.0,False,0.0,0.0,6.656726524178391,0.6931471805599453,0.0,6.658011045870748,0,5.5134287,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
False,13.0,False,6.29156913955832,4.624972813284271,0.0,0.0,3.7376696182833684,6.525029657843462,0,5.5174527,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
True,18.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,5.521461,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
True,16.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,5.2522736,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
True,6.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,5.525453,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
False,27.0,False,0.0,6.415096959171596,0.0,6.855408798609928,0.0,7.351799869057777,0,5.529429,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
True,29.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,3.7841897,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
False,32.0,False,0.0,0.0,2.1972245773362196,7.385851078125209,0.0,7.390798521735676,0,4.5108595,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
False,23.0,False,4.290459441148391,0.0,0.0,6.814542897259958,0.0,6.890609120147166,0,4.5217886,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
True,33.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,3.9512436,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
True,51.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,3.9512436,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
False,41.0,False,0.0,5.697093486505405,9.023167064451204,6.400257445308821,5.62040086571715,9.155461710466193,0,3.9512436,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
False,20.0,False,0.0,7.641084249174914,0.0,1.3862943611198906,4.382026634673881,7.679713639966372,0,3.9512436,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
False,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,5.236442,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
False,13.0,False,6.218600119691729,5.662960480135946,0.0,2.0794415416798357,1.0986122886681098,6.682108597449809,0,5.5333896,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
True,13.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,5.241747,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
False,13.0,False,7.218176838403408,5.560681631015528,4.330733340286331,0.0,0.0,7.437206366871292,0,5.5053315,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
True,24.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,5.5373344,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0
False,26.0,False,0.0,8.833608482690892,0.6931471805599453,4.882801922586371,3.332204510175204,8.856518497019858,0,4.0073333,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
False,32.0,False,0.6931471805599453,0.0,0.0,6.456769655572163,5.153291594497779,6.697034247666484,0,5.26269,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
False,24.0,False,1.3862943611198906,3.9889840465642745,1.6094379124341003,0.0,6.48768401848461,6.57507584059962,0,5.5451775,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
False,27.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,4.543295,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
False,24.0,False,6.513230110912307,0.0,4.189654742026425,0.0,0.0,6.6052979209482015,0,5.549076,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
False,34.0,False,6.895682697747868,0.0,4.007333185232471,5.303304908059076,0.0,7.124478262493424,0,5.521461,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
False,26.0,False,5.0369526024136295,0.6931471805599453,0.0,0.0,6.289715570908998,6.541029999189903,0,5.572154,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
False,22.0,False,0.0,0.0,7.79934339821592,3.1354942159291497,3.295836866004329,7.818832443803404,0,5.575949,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
False,10.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,5.2832036,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
False,28.0,False,4.8283137373023015,5.796057750765372,6.049733455231958,2.8903717578961645,3.6109179126442243,6.834108738813838,0,5.288267,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
True,5.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,5.288267,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
True,26.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,5.288267,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
False,29.0,False,0.0,0.0,6.066108090103747,1.9459101490553132,0.0,6.07993319509559,0,5.5333896,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
False,17.0,False,4.584967478670572,7.5406215286571525,2.0794415416798357,0.0,3.4965075614664802,7.610357618312838,0,5.5373344,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
False,18.0,False,3.6888794541139363,6.483107351457199,4.532599493153256,0.0,1.9459101490553132,6.673297967767654,0,4.4308167,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
False,35.0,False,2.302585092994046,0.0,0.0,7.277247726631484,0.0,7.283448228756631,0,5.5412636,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
False,42.0,False,4.605170185988092,6.693323668269949,0.0,0.0,1.0986122886681098,6.811244378601294,0,5.293305,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
True,35.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,5.5451775,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1
False,42.0,False,2.6390573296152584,8.001019961323651,0.0,0.0,8.10530751550515,8.74957394808293,0,2.4849067,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
False,33.0,False,0.0,4.941642422609304,0.6931471805599453,7.443078374348516,5.834810737062605,7.691200097522863,0,2.4849067,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
True,20.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,5.278115,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
True,2.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,5.278115,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
True,2.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,5.278115,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
True,43.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,4.574711,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
True,10.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,5.549076,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
False,26.0,False,7.717351272185329,0.0,5.808142489980444,2.8903717578961645,2.1972245773362196,7.86480400332846,0,5.549076,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
False,42.0,False,3.295836866004329,0.0,6.736966958001855,6.066108090103747,0.0,7.1693500166706,0,4.574711,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
True,24.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,5.288267,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
False,32.0,False,6.914730892718563,0.0,5.921578419643816,4.844187086458591,0.0,7.316548177182976,0,5.5947113,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
False,23.0,False,0.0,3.6635616461296463,0.0,5.823045895483019,6.1070228877422545,6.714170529909472,0,5.602119,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
True,26.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,3.9512436,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
True,15.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,3.9512436,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
True,15.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,5.313206,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
False,26.0,False,0.0,5.726847747587197,0.6931471805599453,6.401917196727186,0.0,6.813444599510896,0,5.32301,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
True,15.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,5.32301,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
False,13.0,False,0.0,6.163314804034641,0.0,0.0,0.0,6.163314804034641,0,5.32301,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
False,33.0,False,1.3862943611198906,6.885509670034818,0.0,7.554334823725748,8.930361883909434,9.253974408996244,0,2.5649493,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
False,47.0,False,0.0,8.341171747170762,6.790097235513905,6.804614520062624,1.0986122886681098,8.696844519654313,0,2.5649493,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
False,27.0,False,7.697121317282625,6.135564891081739,0.0,5.529429087511423,5.075173815233827,8.030409562130485,0,2.5649493,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
False,18.0,False,3.5553480614894135,0.0,0.0,0.6931471805599453,6.416732282512326,6.472346294500901,0,5.560682,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
False,10.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,5.3082676,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
True,40.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,5.327876,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
True,28.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,5.327876,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
False,23.0,False,7.1252830915107115,3.295836866004329,0.0,2.995732273553991,0.0,7.160845906664299,0,5.575949,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1
False,23.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,4.6051702,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
True,41.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,5.575949,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1
False,20.0,False,4.499809670330265,0.0,7.8713112033234065,0.0,0.0,7.904703913873747,0,3.871201,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
True,29.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,5.575949,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
True,17.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,5.575949,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
False,21.0,False,3.1780538303479458,0.0,7.129297548929373,2.8903717578961645,0.6931471805599453,7.161622002939187,0,5.575949,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
True,25.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,5.613128,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
False,25.0,False,6.694562058521095,5.1298987149230735,3.828641396489095,0.0,0.0,6.928537818164665,0,4.4426513,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
False,28.0,False,0.0,5.147494476813453,0.0,0.0,5.638354669333745,6.113682179832232,0,5.32301,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
True,24.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,5.57973,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
False,56.0,False,6.842683282238422,0.0,5.8971538676367405,0.0,0.0,7.170119543449628,0,4.624973,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
False,36.0,False,4.1588830833596715,6.322565239927284,0.0,5.262690188904886,0.0,6.699500340161678,0,5.327876,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
False,20.0,False,6.926577033222725,0.0,0.0,5.308267697401205,2.4849066497880004,7.115582126184454,0,5.587249,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
False,50.0,False,4.51085950651685,6.525029657843462,2.3978952727983707,0.0,3.1354942159291497,6.6895992691789665,0,5.587249,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
True,29.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,5.3375382,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
False,34.0,False,2.3978952727983707,6.803505257608338,0.0,3.1780538303479458,0.0,6.839476438228843,0,5.616771,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
True,40.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,5.3471074,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
False,20.0,False,0.0,7.508238774678663,0.0,0.0,1.9459101490553132,7.511524648390866,0,5.3471074,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
True,36.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,5.351858,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
False,25.0,False,1.0986122886681098,4.983606621708336,6.7226297948554485,2.70805020110221,0.6931471805599453,6.900730664045173,0,4.644391,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
True,25.0,True,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0943446,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
True,17.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,5.3565865,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
False,42.0,False,0.0,7.937374696163295,3.1780538303479458,5.0238805208462765,7.13966033596492,8.350902451694811,0,3.8501475,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
True,47.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,5.365976,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
False,23.0,False,5.3612921657094255,6.725033642166843,5.8971538676367405,3.58351893845611,0.0,7.274479558773871,0,5.627621,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
False,26.0,False,4.897839799950911,0.0,7.062191632286556,0.0,0.0,7.170119543449628,0,4.477337,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
False,39.0,True,7.607381425639791,3.6635616461296463,7.150701457592526,0.0,0.0,8.109224953089955,0,3.9318256,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
True,43.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,4.6821313,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
False,23.0,False,0.0,7.371489295214277,0.0,0.0,3.9318256327243257,7.402451520818244,0,4.4886365,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
False,46.0,False,0.0,6.311734809152915,5.849324779946859,1.9459101490553132,0.0,6.805722553416985,0,5.641907,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
True,31.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,2.7725887,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
False,37.0,False,3.828641396489095,2.8903717578961645,5.365976015021851,8.065893546964274,5.087596335232384,8.194229304819817,0,2.7725887,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
False,48.0,False,4.07753744390572,4.663439094112067,0.0,8.92757950384347,4.6443908991413725,8.962263554116761,0,2.7725887,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
False,28.0,False,5.707110264748875,0.0,6.60934924316738,0.0,0.0,6.948897222313312,0,5.6240177,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
False,38.0,False,6.161207321695077,0.0,6.77078942390898,1.0986122886681098,0.0,7.205635176410364,0,5.627621,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
False,31.0,False,7.850103545175582,2.302585092994046,1.6094379124341003,0.0,0.0,7.8551570058813445,0,3.9512436,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
False,35.0,False,2.9444389791664403,1.6094379124341003,6.831953565565855,0.0,0.0,6.855408798609928,0,5.6312118,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
False,28.0,False,0.0,0.0,0.0,6.0473721790462776,5.863631175598097,6.651571873589727,0,5.4161005,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
False,29.0,False,3.5553480614894135,5.564520407322694,3.2188758248682006,6.186208623900494,0.0,6.6895992691789665,0,5.652489,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
