CryoSleep,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Spend,No_spend,Num,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Deck_A,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Side_P,Side_S
True,71.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,1,5.0172796,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
False,18.0,False,1.9459101490553132,0.0,0.0,2.5649493574615367,6.558197802812269,True,6.583409222158765,0,4.060443,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
False,16.0,False,1.3862943611198906,0.0,3.58351893845611,5.017279836814924,6.171700597410915,False,6.502790045915623,0,5.32301,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
False,28.0,False,0.0,1.3862943611198906,6.810142450115136,0.0,0.0,False,6.813444599510896,0,5.0238805,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
False,36.0,False,0.6931471805599453,6.665683717782408,0.0,4.02535169073515,5.0106352940962555,True,6.897704943128636,0,4.304065,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
False,6.0,False,0.0,0.0,0.0,0.0,0.0,False,0.0,1,4.9904327,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
False,26.0,False,0.0,6.295266001439646,3.8501476017100584,1.6094379124341003,4.574710978503383,False,6.5337888379333435,0,5.214936,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
True,27.0,False,0.0,0.0,0.0,0.0,0.0,False,0.0,1,5.030438,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
False,49.0,False,3.4657359027997265,7.911324018963353,0.0,5.220355825078324,4.912654885736052,True,8.032035314398824,0,3.583519,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
False,29.0,False,5.961005339623274,6.849066282633458,0.0,9.203114326884442,7.201916317531627,False,9.441293350181875,0,3.583519,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
False,46.0,False,7.084226422097916,7.459914766241105,2.8903717578961645,3.091042453358316,0.0,True,7.995306620290822,0,3.583519,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
False,35.0,True,8.991064332188461,5.707110264748875,0.0,0.0,7.270312886079025,False,9.186764635447478,0,6.3992066,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
True,17.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,1,3.583519,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
False,37.0,False,8.366835309827675,6.674561391814426,0.0,7.466799475018602,4.5217885770490405,False,8.843903650835497,0,3.583519,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
False,24.0,False,5.53338948872752,0.0,0.0,6.1092475827643655,0.0,False,6.553933404025811,0,5.220356,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
True,47.0,False,0.0,0.0,0.0,0.0,0.0,False,0.0,1,5.0369525,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
False,26.0,False,6.432940092739179,0.6931471805599453,4.59511985013459,2.4849066497880004,4.912654885736052,False,6.7650389767805414,0,5.2257466,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
True,46.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,1,3.6109178,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
False,27.0,False,5.537334267018537,0.0,6.78105762593618,3.1354942159291497,1.0986122886681098,False,7.05444965813294,0,5.2311087,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
False,56.0,False,0.0,8.915700818956903,0.0,5.537334267018537,3.58351893845611,True,8.95364003713313,0,3.637586,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
False,18.0,False,6.786716950605081,0.0,3.4965075614664802,0.0,0.0,False,6.822197390620491,0,3.6888795,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
True,15.0,False,0.0,0.0,0.0,0.0,0.0,False,0.0,1,5.043425,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
False,3.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,1,5.236442,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1
False,42.0,False,6.957497370876951,0.0,6.573680166960646,0.0,1.3862943611198906,False,7.478169694159785,0,5.236442,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
True,1.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,1,5.236442,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
True,56.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,1,2.4849067,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
False,20.0,False,0.0,0.0,1.6094379124341003,2.302585092994046,6.651571873589727,False,6.668228248417403,0,5.056246,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
False,21.0,False,0.0,0.0,0.0,0.0,6.674561391814426,False,6.674561391814426,0,4.317488,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
True,5.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,1,4.317488,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
False,12.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,1,6.3992066,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
True,39.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,1,3.6888795,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
True,60.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,1,3.6888795,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
False,31.0,False,7.3987862754199485,1.6094379124341003,3.912023005428146,1.9459101490553132,0.0,False,7.4342573821331355,0,6.3992066,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
True,58.0,False,0.0,0.0,0.0,0.0,0.0,False,0.0,1,5.0039463,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
True,19.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,1,5.0106354,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
True,29.0,False,0.0,0.0,0.0,0.0,0.0,False,0.0,1,5.0689044,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
True,19.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,1,5.3375382,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
False,44.0,False,0.0,4.882801922586371,5.5909869805108565,6.318968113746434,0.0,False,6.859614903654202,0,5.247024,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
False,20.0,False,0.0,2.772588722239781,4.812184355372417,7.026426808699636,0.0,False,7.141245122350491,0,5.2522736,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
True,18.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,1,5.0172796,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
False,36.0,False,0.6931471805599453,7.252053951852814,0.0,0.6931471805599453,0.0,True,7.253470382684528,0,5.2574954,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
True,25.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,1,5.3423343,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
False,15.0,False,3.8918202981106265,1.9459101490553132,0.0,6.86171134048073,0.0,False,6.9167150203536085,0,6.3992066,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
False,18.0,False,5.236441962829949,2.5649493574615367,0.0,7.15305163493748,0.0,False,7.29776828253138,0,5.3471074,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
True,0.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,1,5.030438,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
False,54.0,False,0.0,1.791759469228055,0.0,6.38856140554563,5.3471075307174685,False,6.695798917058491,0,5.030438,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
False,0.0,False,0.0,0.0,0.0,0.0,0.0,False,0.0,1,5.030438,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
False,20.0,False,6.633318433280377,0.0,4.672828834461906,5.313205979041787,0.0,False,6.97354301952014,0,5.351858,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
True,21.0,False,0.0,0.0,0.0,0.0,0.0,False,0.0,1,5.075174,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
False,8.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,1,5.3565865,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
False,46.0,False,7.282761179605593,0.0,4.406719247264253,3.6635616461296463,0.0,False,7.3613754289773485,0,5.3565865,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
False,31.0,False,5.44673737166631,0.0,0.0,5.634789603169249,2.302585092994046,False,6.253828811575473,0,5.3565865,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
False,3.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,1,5.3565865,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0
True,30.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,1,5.3612924,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
False,23.0,False,6.9865664594064265,0.0,0.0,0.0,2.0794415416798357,False,6.9930151229329605,0,5.365976,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
False,14.0,False,6.6293632534374485,4.442651256490317,0.0,2.1972245773362196,4.605170185988092,False,6.854354502255021,0,5.273,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
True,25.0,False,0.0,0.0,0.0,0.0,0.0,False,0.0,1,5.0369525,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
True,61.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,1,5.043425,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
False,31.0,False,0.0,0.0,0.0,6.516193076042964,5.365976015021851,False,6.790097235513905,0,5.049856,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
False,13.0,False,1.6094379124341003,0.0,7.587817219993427,0.0,3.6888794541139363,True,7.6093665379542115,0,5.370638,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0
True,24.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,1,5.0875964,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
False,47.0,False,0.0,5.726847747587197,4.442651256490317,6.214608098422191,0.0,False,6.7912214627261855,0,5.0998664,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
False,15.0,False,6.257667587882639,5.093750200806762,4.143134726391533,1.791759469228055,0.0,True,6.621405651764134,0,5.1059456,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
True,46.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,1,6.3992066,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
False,49.0,False,0.0,0.0,7.3310603052186325,6.8679744089702925,0.0,False,7.818832443803404,0,5.3752785,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
False,37.0,False,0.0,0.0,0.0,0.0,0.0,False,0.0,1,3.6635616,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
False,44.0,False,0.0,7.762170607138205,2.0794415416798357,6.704414354964107,9.296242800976886,False,9.551657993593873,0,3.6635616,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
False,16.0,False,6.230481447578482,0.0,0.0,0.0,0.0,False,6.230481447578482,0,5.2832036,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
True,58.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,1,5.056246,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
False,20.0,False,0.0,6.2878585601617845,6.418364935936212,1.3862943611198906,0.0,True,7.050122520269059,0,5.379897,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
True,36.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,1,5.3844953,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0
True,31.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,1,5.3844953,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
False,21.0,False,1.0986122886681098,6.104793232414985,4.406719247264253,4.31748811353631,0.0,False,6.405228458030842,0,5.288267,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
False,22.0,False,0.0,0.0,3.091042453358316,0.0,0.0,False,3.091042453358316,0,5.293305,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
False,27.0,False,5.209486152841421,0.0,0.0,0.0,5.932245187448011,False,6.326149473155099,0,5.2983174,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
False,58.0,False,0.0,0.0,6.720220155135295,0.0,4.574710978503383,True,6.829793737512425,0,5.3033047,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
True,38.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,1,5.389072,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
True,30.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,1,5.389072,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0
True,20.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,1,3.6888795,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
False,19.0,False,0.0,0.0,3.332204510175204,3.9889840465642745,6.519147287940395,False,6.630683385642372,0,5.3082676,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
False,57.0,False,0.0,3.044522437723423,5.062595033026967,3.091042453358316,6.536691597591305,False,6.78897174299217,0,5.117994,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
False,26.0,False,0.0,6.651571873589727,3.8918202981106265,0.0,5.0106352940962555,False,6.878326468291325,0,5.3936276,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
False,38.0,False,0.0,8.09040229659332,0.0,5.69035945432406,7.226209010100671,True,8.503499864284235,0,3.6635616,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
True,15.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,1,3.6635616,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
True,27.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,1,5.313206,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
True,35.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,1,5.398163,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
True,38.0,False,0.0,0.0,0.0,0.0,0.0,False,0.0,1,5.123964,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
False,35.0,False,6.030685260261263,7.192182058713246,0.0,2.70805020110221,4.110873864173311,False,7.505492274737424,0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
True,14.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,1,3.7376697,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
True,27.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,1,3.7376697,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
True,25.0,False,0.0,0.0,0.0,0.0,0.0,False,0.0,1,5.0875964,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
False,37.0,False,0.0,4.736198448394496,0.0,5.648974238161206,6.1224928095143865,False,6.747586526829315,0,5.09375,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
False,25.0,False,4.382026634673881,6.565264970035361,0.0,0.0,0.0,False,6.670766320845874,0,4.1108737,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
False,41.0,False,6.459904454377535,0.0,4.897839799950911,0.0,0.0,False,6.648984550024776,0,5.0998664,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
False,50.0,False,5.313205979041787,0.0,7.011213987350367,0.0,0.0,False,7.1785454837637,0,5.32301,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
False,33.0,False,6.543911845564792,0.0,4.110873864173311,6.336825731146441,0.0,False,7.1846291527173145,0,5.327876,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
True,27.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,1,5.332719,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
True,23.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,1,5.332719,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
False,18.0,False,6.322565239927284,0.0,0.0,6.748759547491679,1.9459101490553132,True,7.254884810077338,0,5.332719,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
False,31.0,False,0.0,0.6931471805599453,0.0,2.833213344056216,6.738152494595957,False,6.7580945044277305,0,5.3375382,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
False,54.0,False,0.0,0.0,0.0,0.0,0.0,False,0.0,1,5.1119876,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
True,0.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,1,5.117994,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
False,11.0,False,0.0,0.0,0.0,0.0,0.0,False,0.0,1,5.117994,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
True,4.0,False,0.0,0.0,0.0,0.0,0.0,False,0.0,1,5.117994,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
False,19.0,False,0.0,0.0,0.0,6.464588303689961,0.0,True,6.464588303689961,0,4.1271343,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
False,7.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,1,5.117994,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
True,20.0,False,0.0,0.0,0.0,0.0,0.0,False,0.0,1,5.1357985,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
True,33.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,1,3.7376697,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
False,26.0,False,0.0,6.338594078203183,0.6931471805599453,6.519147287940395,6.678342114654332,False,7.61972421378267,0,3.7376697,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
True,35.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,1,5.411646,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
False,23.0,False,7.529943370601589,4.0943445622221,2.9444389791664403,5.262690188904886,0.0,True,7.664815785285735,0,3.7612002,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
False,60.0,False,6.082218910376446,1.0986122886681098,0.0,0.0,5.902633333401366,False,6.690842277418564,0,5.4161005,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
True,34.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,1,6.3992066,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
False,27.0,False,5.455321115357702,0.0,0.0,0.0,6.192362489474872,False,6.582025138892826,0,5.1416636,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
True,42.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,1,4.3438053,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
False,22.0,False,0.0,4.3694478524670215,6.466144724237619,0.0,0.0,False,6.580639137284949,0,5.420535,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
False,18.0,False,6.19644412779452,5.87493073085203,5.700443573390687,5.5053315359323625,0.0,False,7.236339342754344,0,5.42495,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
False,5.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,1,5.42495,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
False,18.0,False,6.669498089857879,0.0,4.672828834461906,7.444833273892193,0.0,False,7.86480400332846,0,5.42495,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
False,29.0,False,6.270988431858299,5.605802066295998,4.605170185988092,0.0,4.875197323201151,False,6.9363427358340495,0,4.1431346,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
False,39.0,False,5.159055299214529,0.0,6.493753839851686,0.6931471805599453,6.661854740545311,False,7.38770923908104,0,5.4293456,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
False,17.0,False,4.418840607796598,0.0,5.575949103146316,2.833213344056216,6.246106765481563,False,6.776506992372183,0,5.3423343,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
False,58.0,False,4.02535169073515,0.0,6.6293632534374485,5.5093883366279774,4.61512051684126,False,7.05444965813294,0,5.3565865,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
True,5.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,1,5.3565865,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
False,23.0,False,0.0,3.2188758248682006,0.0,4.02535169073515,8.924922401177469,False,8.935377071932177,0,3.7612002,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
False,26.0,False,2.1972245773362196,8.722417141427496,0.0,1.3862943611198906,6.626717749249025,True,8.839856232763264,0,3.7612002,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
False,40.0,False,0.0,8.313116702819253,8.720134035412928,4.07753744390572,4.61512051684126,True,9.245610986058102,0,3.6888795,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
False,20.0,False,0.0,0.0,0.0,0.0,6.579251212010101,True,6.579251212010101,0,4.3694477,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
False,38.0,True,6.842683282238422,0.0,5.8971538676367405,0.0,0.0,False,7.170119543449628,0,4.3820267,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
False,31.0,False,0.0,0.0,0.0,0.0,0.0,False,0.0,1,4.3820267,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
True,34.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,1,5.159055,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
False,9.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,1,5.164786,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
False,36.0,False,0.0,8.010359588919783,0.0,0.0,4.59511985013459,True,8.04237800517328,0,6.3992066,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
True,26.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,1,5.164786,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
False,18.0,False,6.752270376141742,0.0,3.9512437185814275,0.0,0.0,False,6.810142450115136,0,4.158883,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
False,55.0,False,4.59511985013459,3.8501476017100584,0.0,6.612041034833092,0.0,True,6.78897174299217,0,5.4380794,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
False,28.0,False,0.0,5.998936561946683,0.0,4.912654885736052,9.106201332235038,False,9.16408698745872,0,3.713572,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
True,18.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,1,3.7841897,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
False,28.0,False,1.0986122886681098,0.0,0.0,6.669498089857879,1.3862943611198906,False,6.675823221634848,0,4.394449,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
True,23.0,False,0.0,0.0,0.0,0.0,0.0,False,0.0,1,4.406719,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
False,20.0,False,0.0,1.3862943611198906,8.16223106548118,5.298317366548036,2.8903717578961645,True,8.22282213081366,0,3.6635616,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
True,22.0,False,0.0,0.0,0.0,0.0,0.0,False,0.0,1,6.3992066,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
False,27.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,1,4.1743875,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
True,13.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,1,6.3992066,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
False,32.0,False,0.0,7.470793774195062,0.0,0.0,4.219507705176107,True,7.508238774678663,0,5.170484,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
False,53.0,False,0.0,4.969813299576001,7.398174092970465,1.3862943611198906,6.6293632534374485,True,7.837948916025283,0,3.8501475,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
True,34.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,1,3.8501475,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
True,42.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,1,3.8501475,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
True,19.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,1,5.17615,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
False,54.0,False,0.0,0.0,0.0,0.0,6.812345094177479,True,6.812345094177479,0,5.159055,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
False,12.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,1,5.1817837,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
False,35.0,False,6.180016653652572,0.0,6.785587645007929,0.0,3.4339872044851463,False,7.242082359256962,0,5.3844953,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
False,55.0,False,6.023447592961033,4.584967478670572,1.3862943611198906,0.0,0.0,False,6.240275845170769,0,5.1817837,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
False,26.0,False,6.431331081933479,0.0,5.236441962829949,0.0,7.173958319756794,False,7.655390644826152,0,5.4510384,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
True,49.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,1,3.7612002,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
True,22.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,1,3.7612002,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
False,27.0,False,0.0,4.812184355372417,7.668093709082406,8.905037290767,7.101675971619444,False,9.291182759820284,0,3.7612002,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
False,30.0,False,0.0,8.561401446080557,0.0,2.1972245773362196,7.56734567601324,False,8.877242435993919,0,3.7612002,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
False,39.0,False,0.0,8.558910784768106,1.0986122886681098,4.77912349311153,4.127134385045092,True,8.593042503699674,0,6.3992066,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
True,14.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,1,3.7612002,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
True,29.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,1,3.7612002,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
False,34.0,False,7.77779262633883,6.7357800142423265,4.343805421853684,3.295836866004329,7.434847875211999,False,8.521782643750045,0,3.7612002,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
False,8.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,1,5.187386,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
False,7.0,False,0.0,0.0,0.0,0.0,0.0,False,0.0,1,5.187386,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
True,3.0,False,0.0,0.0,0.0,0.0,0.0,False,0.0,1,5.187386,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
False,0.0,False,0.0,0.0,0.0,0.0,0.0,False,0.0,1,5.187386,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
False,10.0,False,0.0,0.0,0.0,0.0,0.0,False,0.0,1,5.187386,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
